"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Sep 7, 2024 2:12:43 AM PDT","21292942601","Order","112-1877342-2253801","ZP-9.6","Rotaglass 9.6"" Microwave Glass Turntable Plate, 9.6"" / 24.4cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef, H","1","amazon.com","Standard Orders","Amazon","CUPERTINO","CA","95014","MarketplaceFacilitator","9.99","0.91","0","0","0","0","0","0","0","0","-0.91","-1.50","-4.51","0","0","3.98"
"Sep 7, 2024 3:44:30 AM PDT","21292942601","Order","114-4533184-9926654","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","ORLANDO","FL","32821","MarketplaceFacilitator","22.99","1.49","5.72","0","0","0","0","0","-5.72","0","-1.49","-3.45","-7.00","0","0","12.54"
"Sep 7, 2024 11:29:33 AM PDT","21292942601","Refund","114-0291454-4182607","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","PROVIDENCE","RI","02908","MarketplaceFacilitator","-22.99","-1.61","0","0","0","0","0","0","0","0","1.61","2.76","0","0","0","-20.23"
"Sep 7, 2024 11:30:42 AM PDT","21292942601","Adjustment","112-3435272-4930665","ZP-9.6","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.98","3.98"
"Sep 7, 2024 11:42:21 AM PDT","21292942601","Order","111-4268475-5331410","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","UNION","KY","41091","MarketplaceFacilitator","22.99","1.38","0","0","0","0","0","0","0","0","-1.38","-3.45","-7.00","0","0","12.54"
"Sep 7, 2024 1:05:54 PM PDT","21292942601","Refund","111-7891757-6761006","ZP-12","Rotaglass 12"" Microwave Glass Turntable Plate, 12"" / 30.5cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef, Hot","1","amazon.com","Standard Orders","Amazon","WEST CALDWELL","NEW JERSEY","07006","MarketplaceFacilitator","-18.99","-1.26","0","0","0","0","0","0","0","0","1.26","2.28","0","0","0","-16.71"
"Sep 7, 2024 1:56:54 PM PDT","21292942601","Order","114-2255523-8736242","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","DILLSBURG","PA","17019","MarketplaceFacilitator","22.99","1.38","0","0","0","0","0","0","0","0","-1.38","-3.45","-7.00","0","0","12.54"
"Sep 7, 2024 2:34:57 PM PDT","21292942601","Order","111-7725885-0859435","ZP-12","Rotaglass 12"" Microwave Glass Turntable Plate, 12"" / 30.5cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef, Hot","1","amazon.com","Standard Orders","Amazon","NOBLE","OK","73068","MarketplaceFacilitator","18.99","1.66","0","0","0","0","0","0","0","0","-1.66","-2.85","-6.21","0","0","9.93"
"Sep 7, 2024 2:42:37 PM PDT","21292942601","Refund","112-8082088-3809063","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","MCDONOUGH","GA","30253","MarketplaceFacilitator","-22.99","-1.84","0","0","0","0","0","0","0","0","1.84","2.76","0","0","0","-20.23"
"Sep 7, 2024 2:49:13 PM PDT","21292942601","Order","111-4676853-6493042","ZP-12","Rotaglass 12"" Microwave Glass Turntable Plate, 12"" / 30.5cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef, Hot","1","amazon.com","Standard Orders","Amazon","HASTINGS","FL","32145","MarketplaceFacilitator","18.99","1.23","0","0","0","0","0","0","0","0","-1.23","-2.85","-6.21","0","0","9.93"
"Sep 7, 2024 2:57:09 PM PDT","21292942601","FBA Inventory Fee","114-0224983-8264224","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.01","-5.01"
"Sep 7, 2024 3:13:42 PM PDT","21292942601","Order","114-9844604-7746624","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","FRESNO","CA","93722","MarketplaceFacilitator","22.99","1.92","0","0","0","0","0","0","0","0","-1.92","-3.45","-7.00","0","0","12.54"
"Sep 7, 2024 3:15:08 PM PDT","21292942601","Order","113-6866845-9288223","ZP-13.5","Rotaglass 13.5"" Microwave Glass Turntable Plate, 13.5"" / 34.3cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef,","1","amazon.com","Standard Orders","Amazon","Russellville","al","35654","MarketplaceFacilitator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sep 7, 2024 3:25:21 PM PDT","21292942601","Order","113-1977392-7450644","ZP-9.6","Rotaglass 9.6"" Microwave Glass Turntable Plate, 9.6"" / 24.4cm Microwave Tray Replacement Glass Plate, Glass Tray Replacement for LG, GE, Magic Chef, H","1","amazon.com","Standard Orders","Amazon","PLANT CITY","FL","33567","MarketplaceFacilitator","9.99","0.75","9.99","0","0","0","0","0","0","0","-0.75","-1.50","-14.50","0","0","3.98"
